address,categories/0,categoryName,cid,city,countryCode,isAdvertisement,locatedIn,location/lat,location/lng,neighborhood,permanentlyClosed,phone,placeId,plusCode,postalCode,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"Nexus 25, Farringdon St, London EC4A 4AB, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.67E+18,London,GB,FALSE,,51.5157008,-0.1041278,"Nexus 25, Farringdon St",FALSE,,ChIJ-9G4sCsbdkgR2CawYARZSHg,"GV8W+78 London, United Kingdom",EC4A 4AB,2022-06-15T20:06:26.971Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Nexus 25, Farringdon St",,FALSE,Amazon Hub Locker - ray,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+ray/@51.5157008,-0.1041278,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b2bb0b8d1fb:0x7848590460b026d8!8m2!3d51.5157008!4d-0.1041278?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=29571002&ref_=hubm_gb_gm_lkr_29571002
"125 W Green Rd, London N15 5DE, United Kingdom",Logistics service,Logistics service,3.67E+18,London,GB,FALSE,,51.58517,-0.08053,125 W Green Rd,FALSE,+44 330 335 0950,ChIJ0RRERDwddkgRdp7AtswN9DI,"HWP9+3Q London, United Kingdom",N15 5DE,2022-06-15T20:06:34.115Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,125 W Green Rd,,FALSE,24/7 InPost Locker - The Fountain Hotel,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+The+Fountain+Hotel/@51.58517,-0.08053,17z/data=!3m1!4b1!4m5!3m4!1s0x48761d3c444414d1:0x32f40dccb6c09e76!8m2!3d51.58517!4d-0.08053?hl=en",https://www.inpost.co.uk/
"Located at The Co-operative, 112 Homerton High St, London E9 6JF, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.50E+19,London,GB,FALSE,Co-op Food - Hackney - Homerton High Street,51.5479108,-0.0457983,"Located at The Co-operative, 112 Homerton High St",FALSE,,ChIJQQBp_gQddkgRvmx2rHITyNA,"GXX3+5M London, United Kingdom",E9 6JF,2022-06-15T20:06:48.319Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Located at The Co-operative, 112 Homerton High St",,FALSE,Amazon Hub Locker - Grape,3.3,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Grape/@51.5479108,-0.0457983,17z/data=!3m1!4b1!4m5!3m4!1s0x48761d04fe690041:0xd0c81372ac766cbe!8m2!3d51.547898!4d-0.0457896?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=865231&ref_=hubm_gb_gm_lkr_865231
"Colour Centre, 29A Offord Rd, London N1 1EA, United Kingdom",Shipping and mailing service,Shipping and mailing service,7.24E+18,London,GB,FALSE,,51.54268,-0.11559,"Colour Centre, 29A Offord Rd",FALSE,,ChIJy_e0JxgbdkgR2BwGcWBpaWQ,"GVVM+3Q London, United Kingdom",N1 1EA,2022-06-15T20:06:55.925Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Colour Centre, 29A Offord Rd",,FALSE,Amazon Hub Locker - owide,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+owide/@51.54268,-0.11559,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b1827b4f7cb:0x6469696071061cd8!8m2!3d51.54268!4d-0.11559?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3158011&ref_=hubm_gb_gm_lkr_3158011
"Dinwiddy House, Bai Dinwiddy House, Pentonville Rd, London N1 9NF, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.64E+18,London,GB,FALSE,,51.5310002,-0.1163924,"Dinwiddy House, Bai Dinwiddy House, Pentonville Rd",FALSE,,ChIJGeQItEAbdkgRE43CDeNf7nc,"GVJM+CC London, United Kingdom",N1 9NF,2022-06-15T20:07:03.583Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Dinwiddy House, Bai Dinwiddy House, Pentonville Rd",,FALSE,Amazon Locker - haveb,,"https://www.google.com/maps/place/Amazon+Locker+-+haveb/@51.5310002,-0.1163924,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b40b408e419:0x77ee5fe30dc28d13!8m2!3d51.5310002!4d-0.1163924?hl=en",https://www.amazon.co.uk/ulp/view
"London W12 8PP, United Kingdom",Shipping and mailing service,Shipping and mailing service,7.43E+18,London,GB,FALSE,Floor G · W12 Shopping,51.50322,-0.21833,,FALSE,+44 330 335 0950,ChIJ7wI5aBwPdkgRrPqGWj2oLWc,"GQ3J+7M London, United Kingdom",W12 8PP,2022-06-15T20:07:12.641Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,,,FALSE,InPost Locker - West 12 Shopping Centre,5,"https://www.google.com/maps/place/InPost+Locker+-+West+12+Shopping+Centre/@51.50322,-0.21833,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f1c683902ef:0x672da83d5a86faac!8m2!3d51.50322!4d-0.21833?hl=en",https://www.inpost.co.uk/
"St Pancras, Premier Inn, 88 Euston Rd, London NW1 2RA, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.09E+18,London,GB,FALSE,,51.52854,-0.127081,"St Pancras, Premier Inn, 88 Euston Rd",FALSE,,ChIJPx8i5QMbdkgRzVcnba7t0io,"GVHF+C5 London, United Kingdom",NW1 2RA,2022-06-15T20:07:25.099Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"St Pancras, Premier Inn, 88 Euston Rd",,FALSE,Amazon Hub Locker - wesley,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+wesley/@51.52854,-0.127081,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b03e5221f3f:0x2ad2edae6d2757cd!8m2!3d51.52854!4d-0.127081?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3264931&ref_=hubm_gb_gm_lkr_3264931
"163-167 Haydons Rd, London SW19 8TB, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.63E+19,London,GB,FALSE,,51.42095,-0.18682,163-167 Haydons Rd,FALSE,+44 330 335 0950,ChIJMR132UgHdkgRyHIdwCGREOI,"CRC7+97 London, United Kingdom",SW19 8TB,2022-06-15T20:07:32.872Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,163-167 Haydons Rd,,FALSE,InPost Locker - Wimbledon Car Care,,"https://www.google.com/maps/place/InPost+Locker+-+Wimbledon+Car+Care/@51.42095,-0.18682,17z/data=!3m1!4b1!4m5!3m4!1s0x48760748d9771d31:0xe2109121c01d72c8!8m2!3d51.42095!4d-0.18682?hl=en",https://www.inpost.co.uk/
"Oxford Street (West) Car Park, 21 Bryanston St W1H 7AB, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.74E+18,London,GB,FALSE,,51.51404,-0.15726,"Oxford Street (West) Car Park, 21 Bryanston St",FALSE,,ChIJx7Q7UA4FdkgROuhd0Bag5DM,"GR7V+J3 London, United Kingdom",W1H 7AB,2022-06-15T20:07:45.004Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Oxford Street (West) Car Park, 21 Bryanston St",,FALSE,Amazon Hub Locker - yarra,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+yarra/@51.51404,-0.15726,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050e503bb4c7:0x33e4a016d05de83a!8m2!3d51.51404!4d-0.15726?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=85c2e3fa-78da-4a92-bb98-3472ae1f4a25&ref_=hubm_gb_gm_lkr_85c2e3fa-78da-4a92-bb98-3472ae1f4a25
"Paddington Library, 45 Porchester Rd, London W2 5DU, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.37E+18,London,GB,FALSE,,51.517419,-0.188642,"Paddington Library, 45 Porchester Rd",FALSE,,ChIJ8-1zfQAQdkgRwIL9Ylf-xS4,"GR86+XG London, United Kingdom",W2 5DU,2022-06-15T20:07:52.811Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Paddington Library, 45 Porchester Rd",,FALSE,Amazon Hub Locker - Hinch,4.8,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Hinch/@51.517419,-0.188642,17z/data=!3m1!4b1!4m5!3m4!1s0x487610007d73edf3:0x2ec5fe5762fd82c0!8m2!3d51.517419!4d-0.188642?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2731281&ref_=hubm_gb_gm_lkr_2731281
"75 Upper Richmond Rd, London SW15 2SR, United Kingdom",Package locker,Package locker,1.63E+19,London,GB,FALSE,Co-op Food - Putney - London,51.458867,-0.2101183,75 Upper Richmond Rd,FALSE,+44 800 496 1081,ChIJ7_6G6GwPdkgRM9fAHUlHfeI,"FQ5Q+GX London, United Kingdom",SW15 2SR,2022-06-15T20:08:01.325Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,75 Upper Richmond Rd,,FALSE,Amazon Locker - Banjo,4,"https://www.google.com/maps/place/Amazon+Locker+-+Banjo/@51.458867,-0.2101183,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f6ce886feef:0xe27d47491dc0d733!8m2!3d51.458867!4d-0.2101183?hl=en",https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=201910840
"Esso Newington, 197-209 New Kent Rd, London SE1 4AG, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.70E+19,London,GB,FALSE,,51.494415,-0.090903,"Esso Newington, 197-209 New Kent Rd",FALSE,,ChIJ63DMWJMDdkgRy4tRtj796Os,"FWV5+QJ London, United Kingdom",SE1 4AG,2022-06-15T20:08:08.740Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Esso Newington, 197-209 New Kent Rd",,FALSE,Amazon Hub Locker - denton,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+denton/@51.494415,-0.090903,17z/data=!3m1!4b1!4m5!3m4!1s0x4876039358cc70eb:0xebe8fd3eb6518bcb!8m2!3d51.494415!4d-0.090903?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3068651&ref_=hubm_gb_gm_lkr_3068651
"Located in The Co-operative, 130-138 Garratt Ln, London SW18 4DJ, United Kingdom",Mailing service,Mailing service,1.68E+18,London,GB,FALSE,,51.451346,-0.190483,"Located in The Co-operative, 130-138 Garratt Ln",FALSE,,ChIJj3Mj018PdkgRIrlikEqLTxc,"FR25+GR London, United Kingdom",SW18 4DJ,2022-06-15T20:08:16.236Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Located in The Co-operative, 130-138 Garratt Ln",,FALSE,Amazon Hub Locker - Topaz,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Topaz/@51.451346,-0.190483,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f5fd323738f:0x174f8b4a9062b922!8m2!3d51.451346!4d-0.190483?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=865141&ref_=hubm_gb_gm_lkr_865141
"Barons Court, Martin's, 1 Margravine Gardens W6 8RL, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.77E+19,London,GB,FALSE,McColl's,51.490043,-0.2134403,"Barons Court, Martin's, 1 Margravine Gardens",FALSE,,ChIJZx4IQ74PdkgRtkFqIFf2u_U,"FQRP+2J London, United Kingdom",W6 8RL,2022-06-15T20:08:23.533Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Barons Court, Martin's, 1 Margravine Gardens",,FALSE,Amazon Hub Locker - Brink,3,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Brink/@51.490043,-0.2134403,17z/data=!3m1!4b1!4m5!3m4!1s0x48760fbe43081e67:0xf5bbf657206a41b6!8m2!3d51.490043!4d-0.2134403?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2610031&ref_=hubm_gb_gm_lkr_2610031
"58 Chetwynd Rd, London NW5 1DJ, United Kingdom",Mailbox rental service,Mailbox rental service,1.06E+19,London,GB,TRUE,,51.5581007,-0.1434419,58 Chetwynd Rd,FALSE,+44 20 7267 3131,ChIJ_f-EbVUadkgR7Bl4iI3Vi5I,"HV54+6J London, United Kingdom",NW5 1DJ,2022-06-15T20:08:31.019Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,58 Chetwynd Rd,,FALSE,North London Mailbox Rental & Mail forwarding worldwide,,"https://www.google.com/maps/place/North+London+Mailbox+Rental+%26+Mail+forwarding+worldwide/@51.5581007,-0.1434419,17z/data=!3m1!4b1!4m5!3m4!1s0x48761a556d84fffd:0x928bd58d887819ec!8m2!3d51.5581201!4d-0.1434604?hl=en",https://www.postalandcourieretc.com/
"Matalan, 149 Oxford St, London W1D 2JF, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.34E+19,London,GB,FALSE,,51.515646,-0.137117,"Matalan, 149 Oxford St",FALSE,,ChIJQ2kwSK0bdkgRN-ZR4Bv9crk,"GV87+75 London, United Kingdom",W1D 2JF,2022-06-15T20:08:38.454Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Matalan, 149 Oxford St",,FALSE,Amazon Hub Locker - garner,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+garner/@51.515646,-0.137117,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bad48306943:0xb972fd1be051e637!8m2!3d51.515646!4d-0.137117?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=21436912&ref_=hubm_gb_gm_lkr_21436912
"Centre, 255 Finchley Rd, London NW3 6LU, United Kingdom",E-commerce service,E-commerce service,9.67E+17,London,GB,FALSE,O2 Centre,51.5478931,-0.1814539,"Centre, 255 Finchley Rd",FALSE,+44 800 496 1081,ChIJ0zpKw4QadkgR88gXsyy5aQ0,"GRX9+5C London, United Kingdom",NW3 6LU,2022-06-15T20:08:45.870Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Centre, 255 Finchley Rd",,FALSE,Amazon Locker - Sorrel,3.4,"https://www.google.com/maps/place/Amazon+Locker+-+Sorrel/@51.5478931,-0.1814539,17z/data=!3m1!4b1!4m5!3m4!1s0x48761a84c34a3ad3:0xd69b92cb317c8f3!8m2!3d51.5478931!4d-0.1814539?hl=en",
"Lynton House, 7 – 12 Tavistock Square, London WC1H 9LT, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.57E+19,London,GB,FALSE,,51.525825,-0.127781,"Lynton House, 7 – 12 Tavistock Square",FALSE,,ChIJETtMA8YbdkgRFaRlejkoDNo,"GVGC+8V London, United Kingdom",WC1H 9LT,2022-06-15T20:08:53.387Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Lynton House, 7 – 12 Tavistock Square",,FALSE,Amazon Hub Locker - kayi,3,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+kayi/@51.525825,-0.127781,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bc6034c3b11:0xda0c28397a65a415!8m2!3d51.525825!4d-0.127781?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=21436052&ref_=hubm_gb_gm_lkr_21436052
"Angels Corner Mini Market, 2 Copenhagen St, London N1 0JD, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.20E+19,London,GB,FALSE,,51.535578,-0.109774,"Angels Corner Mini Market, 2 Copenhagen St",FALSE,,ChIJoaKHslQbdkgR8nyevBeJHaY,"GVPR+63 London, United Kingdom",N1 0JD,2022-06-15T20:09:00.309Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Angels Corner Mini Market, 2 Copenhagen St",,FALSE,Amazon Hub Locker - bay,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+bay/@51.535578,-0.109774,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b54b287a2a1:0xa61d8917bc9e7cf2!8m2!3d51.535578!4d-0.109774?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3234831&ref_=hubm_gb_gm_lkr_3234831
"Whole Foods, 20 Piccadilly Circus, Glasshouse St, London W1B 5AR, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.02E+16,London,GB,FALSE,,51.510532,-0.136065,"Whole Foods, 20 Piccadilly Circus, Glasshouse St",FALSE,,ChIJcfvwdb8FdkgRaE4OvvD-HAE,"GV67+6H London, United Kingdom",W1B 5AR,2022-06-15T20:09:09.062Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Whole Foods, 20 Piccadilly Circus, Glasshouse St",,FALSE,Amazon Hub Locker - taste,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+taste/@51.510532,-0.136065,17z/data=!3m1!4b1!4m5!3m4!1s0x487605bf75f0fb71:0x11cfef0be0e4e68!8m2!3d51.510532!4d-0.136065?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3137451&ref_=hubm_gb_gm_lkr_3137451
"The Gym, Coram St, London WC1N 1HB, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.06E+18,London,GB,FALSE,,51.5242347,-0.1248012,"The Gym, Coram St",FALSE,,ChIJIxiTnWUbdkgRHAcmQxcl628,"GVFG+M3 London, United Kingdom",WC1N 1HB,2022-06-15T20:09:17.430Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"The Gym, Coram St",,FALSE,Amazon Hub Locker - cillian,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+cillian/@51.5242347,-0.1248012,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b659d931823:0x6feb25174326071c!8m2!3d51.5242347!4d-0.1248012?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=28828252&ref_=hubm_gb_gm_lkr_28828252
"Morrisons, King St, London W3 9LA, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.50E+18,London,GB,FALSE,Morrisons,51.508414,-0.272942,"Morrisons, King St",FALSE,,ChIJi-gkjAQOdkgRqkZw-RR_7nU,"GP5G+9R London, United Kingdom",W3 9LA,2022-06-15T20:09:24.527Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Morrisons, King St",,FALSE,Amazon Hub Locker - Jersey,3.4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Jersey/@51.508414,-0.272942,17z/data=!3m1!4b1!4m5!3m4!1s0x48760e048c24e88b:0x75ee7f14f97046aa!8m2!3d51.508414!4d-0.272942?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2732921&ref_=hubm_gb_gm_lkr_2732921
"Hammersmith Broadway, Queen Caroline St, London W6 9YE, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.66E+19,London,GB,FALSE,Broadway Shopping Centre,51.492149,-0.223834,"Hammersmith Broadway, Queen Caroline St",FALSE,,ChIJCTNrG3MPdkgRxCBge90FNuY,"FQRG+VF London, United Kingdom",W6 9YE,2022-06-15T20:09:33.047Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Hammersmith Broadway, Queen Caroline St",,FALSE,Amazon Hub Locker - Rich,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Rich/@51.492149,-0.223834,17z/data=!3m1!4b1!4m5!3m4!1s0x48760f731b6b3309:0xe63605dd7b6020c4!8m2!3d51.492149!4d-0.223834?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=e90a59be-833b-43f8-9c79-5f72a2fa8b14&ref_=hubm_gb_gm_lkr_e90a59be-833b-43f8-9c79-5f72a2fa8b14
"Guys and St Thomas' NHS Trust, Westminster Bridge Rd, London SE1 7EH, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.39E+19,London,GB,FALSE,,51.498375,-0.118819,"Guys and St Thomas' NHS Trust, Westminster Bridge Rd",FALSE,,ChIJrZrIanoFdkgRidcEGJPVUME,"FVXJ+9F London, United Kingdom",SE1 7EH,2022-06-15T20:09:40.131Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Guys and St Thomas' NHS Trust, Westminster Bridge Rd",,FALSE,Amazon Hub Locker - maize,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+maize/@51.498375,-0.118819,17z/data=!3m1!4b1!4m5!3m4!1s0x4876057a6ac89aad:0xc150d5931804d789!8m2!3d51.498375!4d-0.118819?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=ff05a96f-021b-4062-b006-e4228f7a2e9c&ref_=hubm_gb_gm_lkr_ff05a96f-021b-4062-b006-e4228f7a2e9c
"1 Angel Ct, London EC2R 7HJ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.24E+19,London,GB,FALSE,,51.515119,-0.087279,1 Angel Ct,FALSE,,ChIJGTkqEd8ddkgRxmLPMoHLPqw,"GW87+23 London, United Kingdom",EC2R 7HJ,2022-06-15T20:09:48.718Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,1 Angel Ct,,FALSE,Amazon Hub Locker - didun,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+didun/@51.515119,-0.087279,17z/data=!3m1!4b1!4m5!3m4!1s0x48761ddf112a3919:0xac3ecb8132cf62c6!8m2!3d51.515119!4d-0.087279?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3217731&ref_=hubm_gb_gm_lkr_3217731
"62 Kimmeridge Rd, London SE9 4EB, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.69E+18,London,GB,FALSE,,51.42706,0.04602,62 Kimmeridge Rd,FALSE,+44 330 335 0950,ChIJuVvHTuar2EcRikef8EOEWCU,"C2GW+RC London, United Kingdom",SE9 4EB,2022-06-15T20:09:55.614Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,62 Kimmeridge Rd,,FALSE,InPost Locker - Regency Dry Cleaners,,"https://www.google.com/maps/place/InPost+Locker+-+Regency+Dry+Cleaners/@51.42706,0.04602,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8abe64ec75bb9:0x25588443f09f478a!8m2!3d51.42706!4d0.04602?hl=en",https://www.inpost.co.uk/
"311 The Roundway, London N17 7AB, United Kingdom",Package locker,Package locker,7.40E+18,London,GB,FALSE,Shell,51.5992076,-0.0768877,311 The Roundway,FALSE,,ChIJhUPvibMfdkgRqAm8ja-iuWY,"HWXF+M6 London, United Kingdom",N17 7AB,2022-06-15T20:10:07.612Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,311 The Roundway,,FALSE,InPost Locker,,"https://www.google.com/maps/place/InPost+Locker/@51.5992076,-0.0768877,17z/data=!3m1!4b1!4m5!3m4!1s0x48761fb389ef4385:0x66b9a2af8dbc09a8!8m2!3d51.5992076!4d-0.0768877?hl=en",https://www.inpostdirect.co.uk/
"641, 643 Staines Rd, London TW14 8PA, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.74E+18,London,GB,FALSE,,51.45137,-0.43774,"641, 643 Staines Rd",FALSE,+44 330 335 0950,ChIJ3xr4pN9zdkgRzPN6UiWJPnk,"FH26+GW Feltham, United Kingdom",TW14 8PA,2022-06-15T20:10:14.717Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"641, 643 Staines Rd",,FALSE,InPost Locker - Esso Staines Road,,"https://www.google.com/maps/place/InPost+Locker+-+Esso+Staines+Road/@51.45137,-0.43774,17z/data=!3m1!4b1!4m5!3m4!1s0x487673dfa4f81adf:0x793e8925527af3cc!8m2!3d51.45137!4d-0.43774?hl=en",https://www.inpost.co.uk/
"72 Cargill Rd, London SW18 3DZ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.15E+19,London,GB,FALSE,,51.44493,-0.18672,72 Cargill Rd,FALSE,+44 330 335 0950,ChIJWRNsbgcFdkgR1q5Mxd8JWJ8,"CRV7+X8 London, United Kingdom",SW18 3DZ,2022-06-15T20:10:26.830Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,72 Cargill Rd,,FALSE,InPost Locker - Bernard Exton Ltd South West,,"https://www.google.com/maps/place/InPost+Locker+-+Bernard+Exton+Ltd+South+West/@51.44493,-0.18672,17z/data=!3m1!4b1!4m5!3m4!1s0x487605076e6c1359:0x9f5809dfc54caed6!8m2!3d51.44493!4d-0.18672?hl=en",https://www.inpost.co.uk/
"O2, Centre, 255 Finchley Rd, London NW3 6LU, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.14E+19,London,GB,FALSE,Floor 1 · O2 Centre,51.548187,-0.180959,"O2, Centre, 255 Finchley Rd",FALSE,,ChIJwxglk4QadkgRWK7V8VmksJ4,"GRX9+7J London, United Kingdom",NW3 6LU,2022-06-15T20:10:39.678Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,"O2, Centre, 255 Finchley Rd",,FALSE,Amazon Hub Locker - Grin,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Grin/@51.548187,-0.180959,17z/data=!3m1!4b1!4m5!3m4!1s0x48761a84932518c3:0x9eb0a459f1d5ae58!8m2!3d51.548187!4d-0.180959?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2223391&ref_=hubm_gb_gm_lkr_2223391
"222-224 High Rd, London SW16 1BB, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.94E+18,London,GB,FALSE,,51.4312,-0.13023,222-224 High Rd,FALSE,+44 330 335 0950,ChIJ6Y9tl3oFdkgRmwdwwdlx0Sg,"CVJ9+FW London, United Kingdom",SW16 1BB,2022-06-15T20:10:47.168Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4341671,-0.3407459,10z?hl=en",,,222-224 High Rd,,FALSE,InPost Locker - Lidl Streatham,,"https://www.google.com/maps/place/InPost+Locker+-+Lidl+Streatham/@51.4312,-0.13023,17z/data=!3m1!4b1!4m5!3m4!1s0x4876057a976d8fe9:0x28d171d9c170079b!8m2!3d51.4312!4d-0.13023?hl=en",https://www.inpost.co.uk/
